Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,OK,Oklahoma,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"6,315",68.2,66.8,69.5,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,40,BO1,CAT1,PERSDOC2,RESP050,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,714,7.1,6.4,7.8,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,40,BO1,CAT1,PERSDOC2,RESP053,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,412",24.7,23.4,26.1,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,40,BO1,CAT1,PERSDOC2,RESP054,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,592",82.8,81.5,84.2,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,40,BO1,CAT1,_HCVU651,RESP046,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,764,17.2,15.9,18.5,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,40,BO1,CAT1,_HCVU651,RESP054,"(35.47203135600046, -97.52107021399968)"
2014,OR,Oregon,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"4,852",89,87.6,90.3,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,41,BO1,CAT1,HLTHPLN1,RESP046,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,354,11,9.7,12.4,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,41,BO1,CAT1,HLTHPLN1,RESP054,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"4,088",72,70.3,73.7,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,41,BO1,CAT1,PERSDOC2,RESP050,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,277,5,4.2,5.8,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,41,BO1,CAT1,PERSDOC2,RESP053,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,841,23,21.3,24.6,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,41,BO1,CAT1,PERSDOC2,RESP054,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,812",86.5,84.8,88.1,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,41,BO1,CAT1,_HCVU651,RESP046,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,326,13.5,11.9,15.2,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,41,BO1,CAT1,_HCVU651,RESP054,"(44.56744942400047, -120.15503132599969)"
2014,PA,Pennsylvania,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"10,243",89.9,88.9,90.8,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,42,BO1,CAT1,HLTHPLN1,RESP046,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,707,10.1,9.2,11.1,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,42,BO1,CAT1,HLTHPLN1,RESP054,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"9,162",79.2,78,80.3,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,42,BO1,CAT1,PERSDOC2,RESP050,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,673,5.8,5.1,6.4,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,42,BO1,CAT1,PERSDOC2,RESP053,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,080",15.1,14,16.2,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,42,BO1,CAT1,PERSDOC2,RESP054,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"6,150",87.3,86.1,88.5,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,42,BO1,CAT1,_HCVU651,RESP046,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,657,12.7,11.5,13.9,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,42,BO1,CAT1,_HCVU651,RESP054,"(40.79373015200048, -77.86070029399963)"
2014,RI,Rhode Island,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,151",92,90.8,93.2,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,44,BO1,CAT1,HLTHPLN1,RESP046,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,282,8,6.8,9.2,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,44,BO1,CAT1,HLTHPLN1,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,523",80.5,78.9,82,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,44,BO1,CAT1,PERSDOC2,RESP050,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,393,5.9,5,6.8,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,44,BO1,CAT1,PERSDOC2,RESP053,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,519,13.7,12.3,15.1,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,44,BO1,CAT1,PERSDOC2,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,900",90.2,88.8,91.7,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,44,BO1,CAT1,_HCVU651,RESP046,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,254,9.8,8.3,11.3,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,44,BO1,CAT1,_HCVU651,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,SC,South Carolina,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"9,732",82.9,81.8,84,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,45,BO1,CAT1,HLTHPLN1,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"1,243",17.1,16,18.2,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,45,BO1,CAT1,HLTHPLN1,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"8,597",70.7,69.5,72,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,45,BO1,CAT1,PERSDOC2,RESP050,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,675,5.9,5.3,6.5,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,45,BO1,CAT1,PERSDOC2,RESP053,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,701",23.3,22.1,24.6,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,45,BO1,CAT1,PERSDOC2,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"5,708",78.7,77.3,80,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,45,BO1,CAT1,_HCVU651,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,188",21.3,20,22.7,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,45,BO1,CAT1,_HCVU651,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SD,South Dakota,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,865",90.1,88.6,91.7,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,46,BO1,CAT1,HLTHPLN1,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,506,9.9,8.4,11.4,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,46,BO1,CAT1,HLTHPLN1,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,309",67.8,65.8,69.9,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,46,BO1,CAT1,PERSDOC2,RESP050,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,558,7.6,6.4,8.9,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,46,BO1,CAT1,PERSDOC2,RESP053,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,520",24.5,22.7,26.4,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,46,BO1,CAT1,PERSDOC2,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,312",87.8,85.9,89.7,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,46,BO1,CAT1,_HCVU651,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,470,12.2,10.3,14.1,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,46,BO1,CAT1,_HCVU651,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,TN,Tennessee,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"4,666",85.8,84.1,87.4,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,47,BO1,CAT1,HLTHPLN1,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,463,14.2,12.6,15.9,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,47,BO1,CAT1,HLTHPLN1,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"3,989",70,68,71.9,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,47,BO1,CAT1,PERSDOC2,RESP050,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,377,5.7,4.9,6.6,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,47,BO1,CAT1,PERSDOC2,RESP053,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,762,24.3,22.4,26.2,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,47,BO1,CAT1,PERSDOC2,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,624",82.3,80.3,84.3,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,47,BO1,CAT1,_HCVU651,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,440,17.7,15.7,19.7,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,47,BO1,CAT1,_HCVU651,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TX,Texas,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"12,935",75.1,73.9,76.3,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,48,BO1,CAT1,HLTHPLN1,RESP046,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"2,404",24.9,23.7,26.1,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,48,BO1,CAT1,HLTHPLN1,RESP054,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"10,332",58.8,57.5,60.2,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,48,BO1,CAT1,PERSDOC2,RESP050,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,"1,718",8.2,7.5,8.9,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,48,BO1,CAT1,PERSDOC2,RESP053,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"3,286",33,31.6,34.3,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,48,BO1,CAT1,PERSDOC2,RESP054,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"7,610",70.8,69.3,72.2,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,48,BO1,CAT1,_HCVU651,RESP046,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,269",29.2,27.8,30.7,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,48,BO1,CAT1,_HCVU651,RESP054,"(31.827240407000488, -99.42677020599967)"
2014,UT,Utah,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"13,443",86.1,85.4,86.8,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,49,BO1,CAT1,HLTHPLN1,RESP046,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"1,522",13.9,13.2,14.6,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,49,BO1,CAT1,HLTHPLN1,RESP054,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"10,669",66.1,65.1,67,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,49,BO1,CAT1,PERSDOC2,RESP050,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,801,5,4.6,5.5,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,49,BO1,CAT1,PERSDOC2,RESP053,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"3,485",28.9,28,29.8,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,49,BO1,CAT1,PERSDOC2,RESP054,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"9,752",83.8,82.9,84.7,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,49,BO1,CAT1,_HCVU651,RESP046,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,484",16.2,15.3,17.1,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,49,BO1,CAT1,_HCVU651,RESP054,"(39.360700171000474, -111.58713063499971)"
2014,VT,Vermont,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,115",93.3,92.5,94.1,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,50,BO1,CAT1,HLTHPLN1,RESP046,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,338,6.7,5.9,7.5,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,50,BO1,CAT1,HLTHPLN1,RESP054,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,458",81.4,80.2,82.6,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,50,BO1,CAT1,PERSDOC2,RESP050,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,314,5.3,4.5,6,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,50,BO1,CAT1,PERSDOC2,RESP053,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,674,13.3,12.2,14.4,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,50,BO1,CAT1,PERSDOC2,RESP054,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,246",91.6,90.6,92.6,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,50,BO1,CAT1,_HCVU651,RESP046,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,328,8.4,7.4,9.4,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,50,BO1,CAT1,_HCVU651,RESP054,"(43.62538123900049, -72.51764079099962)"
2014,VA,Virginia,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"8,620",87,85.9,88,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,51,BO1,CAT1,HLTHPLN1,RESP046,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,812,13.1,12,14.1,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,51,BO1,CAT1,HLTHPLN1,RESP054,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"7,256",69.3,68,70.7,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,51,BO1,CAT1,PERSDOC2,RESP050,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,657,6.6,5.9,7.3,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,51,BO1,CAT1,PERSDOC2,RESP053,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,516",24.1,22.8,25.3,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,51,BO1,CAT1,PERSDOC2,RESP054,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"5,674",84.2,82.9,85.6,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,51,BO1,CAT1,_HCVU651,RESP046,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,770,15.8,14.5,17.1,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,51,BO1,CAT1,_HCVU651,RESP054,"(37.54268067400045, -78.45789046299967)"
2014,WA,Washington,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"9,453",89.3,88.3,90.3,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,53,BO1,CAT1,HLTHPLN1,RESP046,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,595,10.7,9.7,11.8,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,53,BO1,CAT1,HLTHPLN1,RESP054,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"7,920",69.9,68.5,71.2,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,53,BO1,CAT1,PERSDOC2,RESP050,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,505,4.8,4.3,5.4,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,53,BO1,CAT1,PERSDOC2,RESP053,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,619",25.3,24,26.7,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,53,BO1,CAT1,PERSDOC2,RESP054,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"5,736",87.1,85.8,88.3,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,53,BO1,CAT1,_HCVU651,RESP046,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,558,12.9,11.7,14.2,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,53,BO1,CAT1,_HCVU651,RESP054,"(47.52227862900048, -120.47001078999972)"
2014,WV,West Virginia,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"5,755",89.9,88.8,90.9,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,54,BO1,CAT1,HLTHPLN1,RESP046,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,433,10.1,9.1,11.2,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,54,BO1,CAT1,HLTHPLN1,RESP054,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"4,648",70.1,68.7,71.6,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,54,BO1,CAT1,PERSDOC2,RESP050,"(38.66551020200046, -80.71264013499967)"
